index,Unnamed: 0,times,temperature,humidity,winddirection,windpower,rains,rains7041JA23,waterlevels7041JA23,rains7041JA24,waterlevels7041JA24,waterlevels
2022-1-15 10:00,358,311.22,15,85,5,1,0,0,1.68,0,1.69,59
2022-1-15 11:00,359,311.23,12,77,5,2,0,0,1.72,0,1.69,72
2022-1-15 12:00,360,312,15,88,4,1,0,0,1.74,0,1.68,89
2022-1-15 13:00,361,312.01,15,82,6,2,0,0,1.75,0,1.68,101
2022-1-15 14:00,362,312.02,15,82,5,2,0,0,1.76,0,1.67,118
2022-1-15 15:00,363,312.03,16,79,6,2,0,0,1.77,0,1.66,129
2022-1-15 16:00,364,312.04,15,83,6,1,0,0,1.78,0,1.65,128
2022-1-15 17:00,365,312.05,14,85,7,1,0,0,1.78,0,1.65,83
2022-1-15 18:00,366,312.06,12,93,7,0,0,0,1.79,0,1.65,84
2022-1-15 19:00,367,312.07,13,93,6,1,0,0,1.79,0,1.64,74
2022-1-15 20:00,368,312.08,15,81,6,1,0,0,1.8,0,1.64,41
2022-1-15 21:00,369,312.09,16,68,6,2,0,0,1.8,0,1.63,57
2022-1-15 22:00,370,312.1,17,64,6,3,0,0,1.8,0,1.63,26
2022-1-15 23:00,371,312.11,19,56,6,3,0,0,1.81,0,1.62,44
2022-1-16 0:00,372,312.12,19,56,6,3,0,0,1.81,0,1.62,39
2022-1-16 1:00,373,312.13,20,52,6,3,0,0,1.81,0,1.62,23
2022-1-16 2:00,374,312.14,20,51,6,3,0,0,1.81,0,1.61,16
2022-1-16 3:00,375,312.15,20,47,5,3,0,0,1.81,0,1.61,15
2022-1-16 4:00,376,312.16,21,47,6,2,0,0,1.82,0,1.61,1
2022-1-16 5:00,377,312.17,20,47,6,2,0,0,1.82,0,1.61,2
2022-1-16 6:00,378,312.18,18,48,6,1,0,0,1.82,0,1.61,1
2022-1-16 7:00,379,312.19,15,74,3,1,0,0,1.82,0,1.62,3
2022-1-16 8:00,380,312.2,15,62,8,2,0,0,1.82,0,1.61,18
2022-1-16 9:00,381,312.21,14,64,8,2,0,0,1.82,0,1.61,32
2022-1-16 10:00,382,312.22,13,65,8,2,0,0,1.82,0,1.61,79
2022-1-16 11:00,383,312.23,15,87,6,1,0,0,1.82,0,1.61,93
2022-1-16 12:00,384,313,12,66,7,2,0,0,1.82,0,1.61,104
2022-1-16 13:00,385,313.01,12,65,7,2,0,0,1.82,0,1.61,118
2022-1-16 14:00,386,313.02,12,68,6,1,0,0,1.82,0,1.62,91
2022-1-16 15:00,387,313.03,12,67,6,1,0,0,1.83,0,1.62,113
2022-1-16 16:00,388,313.04,12,69,6,1,0,0,1.83,0,1.62,99
2022-1-16 17:00,389,313.05,12,70,6,1,0,0,1.83,0,1.62,105
2022-1-16 18:00,390,313.06,11,73,6,1,0,0,1.83,0,1.62,67
2022-1-16 19:00,391,313.07,11,77,1,1,0,0,1.82,0,1.62,61
2022-1-16 20:00,392,313.08,13,68,1,1,0,0,1.82,0,1.62,57
2022-1-16 21:00,393,313.09,14,61,6,1,0,0,1.83,0,1.62,28
2022-1-16 22:00,394,313.1,15,51,8,2,0,0,1.83,0,1.62,21
2022-1-16 23:00,395,313.11,16,50,1,2,0,0,1.83,0,1.62,18
2022-1-17 0:00,396,313.12,16,52,1,2,0,0,1.83,0,1.62,17
2022-1-17 1:00,397,313.13,16,48,1,3,0,0,1.83,0,1.62,16
2022-1-17 2:00,398,313.14,16,50,1,3,0,0,1.83,0,1.62,8
2022-1-17 3:00,399,313.15,15,49,1,3,0,0,1.83,0,1.61,2
2022-1-17 4:00,400,313.16,15,55,1,2,0,0,1.83,0,1.62,3
2022-1-17 5:00,401,313.17,13,58,1,2,0,0,1.83,0,1.62,1
2022-1-17 6:00,402,313.18,13,65,1,2,0,0,1.83,0,1.62,5
2022-1-17 7:00,403,313.19,12,70,2,2,0,0,1.83,0,1.62,13
2022-1-17 8:00,404,313.2,12,80,1,1,1,1,1.83,0,1.62,33
2022-1-17 9:00,405,313.21,12,77,1,1,0,0.5,1.83,0,1.62,47
2022-1-17 10:00,406,313.22,12,78,1,1,0,0,1.83,0,1.62,57
2022-1-17 11:00,407,313.23,13,65,8,1,0,0,1.83,0,1.62,64
2022-1-17 12:00,408,314,12,75,2,1,0,0,1.83,0,1.62,80
2022-1-17 13:00,409,314.01,12,78,4,1,0,0,1.84,0,1.62,93
2022-1-17 14:00,410,314.02,11,81,5,1,0,0,1.84,0,1.62,86
2022-1-17 15:00,411,314.03,11,80,5,2,0,0,1.83,0,1.62,93
2022-1-17 16:00,412,314.04,11,82,6,1,0,0,1.84,0,1.62,82
2022-1-17 17:00,413,314.05,11,83,5,1,0,0,1.83,0,1.62,71
2022-1-17 18:00,414,314.06,11,85,6,1,0,0,1.83,0,1.62,92
2022-1-17 19:00,415,314.07,11,87,7,1,0,0,1.83,0,1.62,60
2022-1-17 20:00,416,314.08,12,78,5,1,0,0,1.83,0,1.62,33
2022-1-17 21:00,417,314.09,14,71,2,1,0,0,1.83,0,1.62,27
2022-1-17 22:00,418,314.1,15,67,2,2,0,0,1.83,0,1.62,13
2022-1-17 23:00,419,314.11,16,64,1,2,0,0,1.84,0,1.62,4
2022-1-18 12:00,420,314.12,17,64,1,2,0,0,1.84,0,1.62,3
2022-1-18 13:00,421,314.13,18,60,8,2,0,0,1.84,0,1.62,22
2022-1-18 14:00,422,314.14,17,61,1,3,0,0,1.84,0,1.62,28
2022-1-18 15:00,423,314.15,17,61,1,3,0,0,1.84,0,1.62,35
2022-1-18 16:00,424,314.16,16,65,1,3,0,0,1.83,0,1.62,61
2022-1-18 17:00,425,314.17,15,71,1,2,0,0,1.83,0,1.62,125
2022-1-18 18:00,426,314.18,14,77,1,2,0,0,1.83,0,1.63,133
2022-1-18 19:00,427,314.19,14,82,1,1,0,0,1.83,0,1.63,99
2022-1-18 20:00,428,314.2,13,85,1,1,0,0,1.83,0,1.63,83
2022-1-18 21:00,429,314.21,12,89,1,1,0,0,1.83,0,1.63,41
2022-1-18 22:00,430,314.22,12,91,2,1,0,0,1.83,0,1.63,33
2022-1-18 23:00,431,314.23,12,75,6,1,0,0,1.84,0,1.62,20
2022-1-19 0:00,432,315,11,92,7,1,0,0,1.84,0,1.62,3
2022-1-19 1:00,433,315.01,11,90,2,1,0,0,1.84,0,1.62,7
2022-1-19 2:00,434,315.02,11,91,2,1,0,0,1.84,0,1.62,3
2022-1-19 4:00,435,315.03,10,93,3,1,0,0,1.84,0,1.62,2
2022-1-19 5:00,436,315.04,10,95,1,1,0,0,1.84,0,1.62,7
2022-1-19 6:00,437,315.05,10,95,4,1,0,0,1.84,0,1.62,32
2022-1-19 7:00,438,315.06,10,95,6,1,0,0,1.84,0,1.63,90
2022-1-19 8:00,439,315.07,11,93,5,2,0,0,1.84,0,1.63,197
2022-1-19 9:00,440,315.08,13,85,4,1,0,0,1.84,0,1.63,109
2022-1-19 10:00,441,315.09,17,68,2,1,0,0,1.84,0,1.63,47
2022-1-19 11:00,442,315.1,19,58,2,2,0,0,1.84,0,1.62,52
2022-1-19 12:00,443,315.11,23,52,4,3,0,0,1.84,0,1.62,70
2022-1-19 13:00,444,315.12,24,52,3,3,0,0,1.84,0,1.64,78
2022-1-19 14:00,445,315.13,24,53,3,3,0,0,1.85,0,1.65,75
2022-1-19 15:00,446,315.14,24,52,4,3,0,0,1.85,0,1.64,82
2022-1-19 16:00,447,315.15,25,52,4,3,0,0,1.85,0,1.64,104
2022-1-19 17:00,448,315.16,24,54,3,4,0,0,1.84,0,1.64,197
2022-1-19 18:00,449,315.17,23,57,3,3,0,0,1.85,0,1.64,161
2022-1-19 19:00,450,315.18,22,62,3,2,0,0,1.85,0,1.64,112
2022-1-19 20:00,451,315.19,21,70,3,2,0,0,1.85,0,1.64,76
2022-1-19 21:00,452,315.2,20,76,3,1,0,0,1.85,0,1.64,59
2022-1-19 22:00,453,315.21,19,78,3,2,0,0,1.85,0,1.64,59
2022-1-19 23:00,454,315.22,19,80,3,1,0,0,1.85,0,1.64,28
2022-2-1 0:00,455,315.23,11,91,5,1,0,0,1.85,0,1.64,8
2022-2-1 1:00,456,316,18,82,3,2,0,0,1.85,0,1.64,3
2022-2-1 2:00,457,316.01,17,86,2,1,0,0,1.85,0,1.64,2
2022-2-1 3:00,458,316.02,17,89,3,1,0,0,1.85,0,1.64,2
2022-2-1 5:00,459,316.03,16,91,2,1,0,0,1.85,0,1.64,3
2022-2-1 6:00,460,316.04,16,94,3,1,0,0,1.85,0,1.64,22
2022-2-1 7:00,461,316.05,16,93,1,1,0,0,1.85,0,1.64,52
2022-2-1 8:00,462,316.06,16,94,2,1,0,0,1.85,0,1.64,135
2022-2-1 9:00,463,316.07,16,92,1,1,0,0,1.85,0,1.64,116
2022-2-1 10:00,464,316.08,18,85,6,1,0,0,1.85,0,1.64,47
2022-2-1 11:00,465,316.09,20,73,7,1,0,0,1.85,0,1.64,51
2022-2-1 12:00,466,316.1,23,67,2,1,0,0,1.85,0,1.64,55
2022-2-1 13:00,467,316.11,23,65,1,2,0,0,1.84,0,1.62,52
2022-2-1 14:00,468,316.12,22,66,1,3,0,0,1.84,0,1.62,54
2022-2-1 15:00,469,316.13,21,72,1,3,0,0,1.84,0,1.62,52
2022-2-1 16:00,470,316.14,19,76,1,3,0,0,1.84,0,1.62,64
2022-2-1 17:00,471,316.15,19,77,1,3,0,0,1.84,0,1.62,176
2022-2-1 18:00,472,316.16,18,78,1,3,0,0,1.84,0,1.63,168
2022-2-1 19:00,473,316.17,19,72,8,2,0,0,1.83,0,1.63,108
2022-2-1 20:00,474,316.18,18,79,8,2,0,0.5,1.83,0,1.63,74
2022-2-1 21:00,475,316.19,17,80,8,2,0,0,1.83,0,1.63,64
2022-2-1 22:00,476,316.2,16,78,8,2,0,0,1.83,0,1.63,36
2022-2-1 23:00,477,316.21,16,77,1,2,0,0,1.83,0,1.62,16
2022-2-2 0:00,478,316.22,15,81,1,2,0,0,1.83,0,1.62,2
2022-2-2 1:00,479,316.23,18,83,2,1,0,0,1.83,0,1.62,3
2022-2-2 2:00,480,317,15,80,8,1,0,0,1.83,0,1.62,4
2022-2-2 3:00,481,317.01,15,81,1,2,0,0,1.83,0,1.62,1
2022-2-2 4:00,482,317.02,15,82,1,2,0,0,1.84,0,1.62,1
2022-2-2 5:00,483,317.03,14,82,8,2,0,0,1.84,0,1.62,3
2022-2-2 6:00,484,317.04,14,82,8,2,0,0,1.84,0,1.62,18
2022-2-2 7:00,485,317.05,13,88,1,2,0,0,1.84,0,1.62,49
2022-2-2 8:00,486,317.06,13,89,1,3,0,0,1.84,0,1.63,155
2022-2-2 9:00,487,317.07,12,86,1,2,0,0,1.84,0,1.63,123
2022-2-2 10:00,488,317.08,12,83,1,3,0,0,1.83,0,1.63,61
2022-2-2 11:00,489,317.09,12,80,1,3,0,0,1.83,0,1.62,52
2022-2-2 12:00,490,317.1,13,75,8,2,0,0,1.83,0,1.62,64
2022-2-2 13:00,491,317.11,13,75,8,2,0,0,1.83,0,1.62,75
2022-2-2 14:00,492,317.12,13,78,8,2,0,0,1.83,0,1.62,63
2022-2-2 15:00,493,317.13,13,79,1,2,0,0,1.83,0,1.62,76
2022-2-2 16:00,494,317.14,14,75,8,2,0,0,1.83,0,1.62,103
2022-2-2 17:00,495,317.15,14,78,1,2,0.5,0,1.83,0,1.62,190
2022-2-2 18:00,496,317.16,13,80,8,2,0.5,0,1.83,0,1.62,182
2022-2-2 19:00,497,317.17,12,80,8,2,0.5,0,1.83,0,1.62,91
2022-2-2 20:00,498,317.18,12,80,8,2,0,0,1.83,0,1.62,75
2022-2-2 21:00,499,317.19,12,83,8,2,0,0,1.83,0,1.62,63
2022-2-2 22:00,500,317.2,12,76,8,2,0,0,1.83,0,1.62,40
2022-2-2 23:00,501,317.21,12,78,8,1,0,0,1.83,0,1.62,32
2022-2-3 0:00,502,317.22,12,79,1,1,0,0,1.83,0,1.62,12
2022-2-3 1:00,503,317.23,15,79,1,2,0,0,1.83,0,1.62,5
2022-2-3 2:00,504,318,12,80,1,2,0,0,1.83,0,1.62,2
2022-2-3 3:00,505,318.01,12,79,1,1,0,0,1.83,0,1.62,1
2022-2-3 5:00,506,318.02,12,79,1,1,0,0,1.83,0,1.62,2
2022-2-3 6:00,507,318.03,12,79,1,1,0,0,1.83,0,1.62,39
2022-2-3 7:00,508,318.04,12,79,1,1,0,0,1.83,0,1.62,87
2022-2-3 8:00,509,318.05,12,79,1,1,0,0,1.83,0,1.62,188
2022-2-3 9:00,510,318.06,12,77,1,2,0,0,1.83,0,1.62,133
2022-2-3 10:00,511,318.07,12,76,1,2,0,0,1.83,0,1.62,52
2022-2-3 11:00,512,318.08,13,75,1,1,0,0,1.83,0,1.62,64
2022-2-3 12:00,513,318.09,13,73,1,1,0,0,1.83,0,1.62,69
2022-2-3 13:00,514,318.1,15,70,1,2,0,0,1.83,0,1.61,51
2022-2-3 14:00,515,318.11,15,66,1,2,0,0,1.83,0,1.61,47
2022-2-3 15:00,516,318.12,15,70,1,2,0,0,1.83,0,1.61,60
2022-2-3 16:00,517,318.13,16,68,8,2,0,0,1.83,0,1.61,78
2022-2-3 17:00,518,318.14,16,68,1,2,0,0,1.83,0,1.61,175
2022-2-3 18:00,519,318.15,16,68,1,2,0,0,1.83,0,1.61,147
2022-2-3 19:00,520,318.16,16,69,1,2,0,0,1.83,0,1.61,96
2022-2-3 20:00,521,318.17,16,72,1,2,0,0,1.83,0,1.61,109
2022-2-3 21:00,522,318.18,15,75,1,2,0,0,1.82,0,1.61,54
2022-2-3 22:00,523,318.19,15,77,1,1,0,0,1.82,0,1.61,41
2022-2-3 23:00,524,318.2,14,81,1,1,0,0,1.82,0,1.62,38
2022-2-4 0:00,525,318.21,15,80,1,1,0,0,1.82,0,1.61,13
2022-2-4 1:00,526,318.22,15,76,1,1,0,0,1.82,0,1.61,7
2022-2-4 2:00,527,318.23,12,79,1,1,0,0,1.83,0,1.61,1
2022-2-4 3:00,528,319,14,78,1,2,0,0,1.83,0,1.61,1
2022-2-4 5:00,529,319.01,14,81,1,1,0,0,1.83,0,1.61,7
2022-2-4 6:00,530,319.02,14,83,1,1,0,0,1.83,0,1.61,28
2022-2-4 7:00,531,319.03,14,82,1,1,0,0,1.83,0,1.61,87
2022-2-4 8:00,532,319.04,14,82,1,1,0,0,1.83,0,1.61,220
2022-2-4 9:00,533,319.05,14,77,1,1,0,0,1.83,0,1.61,127
2022-2-4 10:00,534,319.06,14,79,1,1,0,0,1.83,0,1.61,51
2022-2-4 11:00,535,319.07,14,81,5,1,0,0,1.83,0,1.61,64
2022-2-4 12:00,536,319.08,14,80,6,1,0,0,1.83,0,1.61,86
2022-2-4 13:00,537,319.09,15,82,6,1,0,0,1.82,0,1.61,82
2022-2-4 14:00,538,319.1,15,87,6,1,0,0,1.82,0,1.6,91
2022-2-4 15:00,539,319.11,14,94,6,2,0.5,0,1.82,0,1.6,90
2022-2-4 16:00,540,319.12,14,95,6,1,2.5,8.5,1.85,0,1.61,99
2022-2-4 17:00,541,319.13,16,89,6,1,0,0,1.84,0,1.61,205
2022-2-4 18:00,542,319.14,16,87,7,1,0,0,1.84,0,1.61,155
2022-2-4 19:00,543,319.15,16,86,8,1,0,0,1.84,0,1.61,103
2022-2-4 20:00,544,319.16,17,86,8,2,0,0,1.84,0,1.61,71
2022-2-4 21:00,545,319.17,16,87,1,1,0,0,1.84,0,1.62,43
2022-2-4 22:00,546,319.18,16,88,1,1,0,0,1.84,0,1.62,46
2022-2-4 23:00,547,319.19,16,91,8,1,0,0,1.84,0,1.62,31
2022-2-5 0:00,548,319.2,15,92,2,1,0,0,1.84,0,1.63,39
2022-2-5 1:00,549,319.21,15,90,3,1,0,0,1.84,0,1.63,18
2022-2-5 2:00,550,319.22,15,90,4,1,0,0,1.84,0,1.63,17
2022-2-5 3:00,551,319.23,15,74,1,1,0,0,1.84,0,1.63,11
2022-2-5 4:00,552,320,15,90,4,1,0,0,1.84,0,1.63,8
2022-2-5 5:00,553,320.01,15,90,3,1,0,0,1.84,0,1.63,9
2022-2-5 6:00,554,320.02,15,90,4,1,0,0,1.84,0,1.63,4
2022-2-5 7:00,555,320.03,15,91,3,1,0,0,1.84,0,1.63,4
2022-2-5 8:00,556,320.04,15,95,3,1,0,0,1.85,0,1.63,10
2022-2-5 9:00,557,320.05,16,96,7,2,11.5,5,1.85,0,1.63,20
2022-2-5 10:00,558,320.06,15,96,4,1,1.5,2.5,1.86,0,1.64,34
2022-2-5 11:00,559,320.07,15,96,2,1,0.5,0.5,1.87,0,1.65,47
2022-2-5 12:00,560,320.08,16,95,3,1,0,0,1.87,0,1.65,52
2022-2-5 13:00,561,320.09,16,94,8,1,0,0,1.87,0,1.66,72
2022-2-5 14:00,562,320.1,16,95,8,2,0,0,1.87,0,1.65,55
2022-2-5 15:00,563,320.11,15,96,1,2,0,0,1.88,0,1.65,60
2022-2-5 16:00,564,320.12,15,95,1,1,0,0,1.88,0,1.65,71
2022-2-5 17:00,565,320.13,16,85,7,1,0,0,1.87,0,1.65,78
2022-2-5 18:00,566,320.14,18,67,6,2,0,0,1.87,0,1.65,83
2022-2-5 19:00,567,320.15,19,62,6,2,0,0,1.87,0,1.65,84
2022-2-5 20:00,568,320.16,18,62,6,3,0,0,1.86,0,1.64,69
2022-2-5 21:00,569,320.17,17,64,6,3,0,0,1.86,0,1.64,56
2022-2-5 22:00,570,320.18,16,67,6,3,0,0,1.86,0,1.64,45
2022-2-5 23:00,571,320.19,15,71,6,2,0,0,1.85,0,1.65,59
2022-2-6 0:00,572,320.2,15,72,6,2,0,0,1.85,0,1.65,39
2022-2-6 1:00,573,320.21,14,74,6,2,0,0,1.85,0,1.65,44
2022-2-6 2:00,574,320.22,14,73,6,2,0,0,1.85,0,1.65,20
2022-2-6 3:00,575,320.23,15,89,2,1,0,0,1.85,0,1.65,13
2022-2-6 4:00,576,321,13,73,7,2,0,0,1.84,0,1.65,2
2022-2-6 5:00,577,321.01,12,76,7,2,0,0,1.84,0,1.65,1
2022-2-6 6:00,578,321.02,11,71,7,2,0,0,1.84,0,1.65,1
2022-2-6 7:00,579,321.03,11,78,6,2,0.5,0.5,1.83,0,1.64,8
2022-2-6 8:00,580,321.04,10,87,6,2,0.5,0.5,1.84,0,1.64,23
2022-2-6 9:00,581,321.05,10,85,6,2,0.5,0.5,1.84,0,1.65,45
2022-2-6 10:00,582,321.06,10,84,6,2,0.5,0.5,1.84,0,1.65,89
2022-2-6 11:00,583,321.07,10,80,6,2,0,0,1.84,0,1.65,117
2022-2-6 12:00,584,321.08,11,76,6,2,0,0,1.83,0,1.64,174
2022-2-6 13:00,585,321.09,11,75,6,2,0,0,1.83,0,1.64,182
2022-2-6 14:00,586,321.1,11,68,6,2,0,0,1.83,0,1.64,161
2022-2-6 15:00,587,321.11,12,67,6,2,0,0,1.83,0,1.64,182
2022-2-6 16:00,588,321.12,13,59,6,2,0,0,1.82,0,1.63,157
2022-2-6 17:00,589,321.13,13,57,6,2,0,0,1.82,0,1.63,121
2022-2-6 18:00,590,321.14,14,52,6,2,0,0,1.82,0,1.63,78
2022-2-6 19:00,591,321.15,14,40,6,2,0,0,1.82,0,1.63,21
2022-2-6 20:00,592,321.16,13,55,6,2,0,0,1.82,0,1.62,26
2022-2-6 21:00,593,321.17,13,61,6,2,0,0,1.82,0,1.62,27
2022-2-6 22:00,594,321.18,12,61,5,2,0,0,1.82,0,1.62,62
2022-2-6 23:00,595,321.19,13,56,5,2,0,0,1.82,0,1.62,30
2022-2-7 0:00,596,321.2,13,54,6,1,0,0,1.82,0,1.62,15
2022-2-7 1:00,597,321.21,13,55,6,1,0,0,1.82,0,1.62,5
2022-2-7 2:00,598,321.22,12,75,1,2,0,0,1.82,0,1.62,3
2022-2-7 3:00,599,321.23,14,73,6,2,0,0,1.82,0,1.62,1
2022-2-7 4:00,600,322,11,77,7,1,0,0,1.81,0,1.62,2
2022-2-7 5:00,601,322.01,11,78,8,1,0,0,1.81,0,1.62,10
2022-2-7 6:00,602,322.02,11,81,8,1,0,0,1.81,0,1.62,30
2022-2-7 7:00,603,322.03,11,75,7,1,0,0,1.81,0,1.62,95
2022-2-7 8:00,604,322.04,11,73,7,2,0,0,1.81,0,1.62,230
2022-2-7 9:00,605,322.05,10,69,7,1,0,0,1.81,0,1.62,118
2022-2-7 10:00,606,322.06,10,59,6,2,0,0,1.81,0,1.62,55
2022-2-7 11:00,607,322.07,10,54,7,2,0,0,1.81,0,1.62,47
2022-2-7 12:00,608,322.08,11,53,7,1,0,0,1.81,0,1.62,66
2022-2-7 13:00,609,322.09,12,43,7,2,0,0,1.8,0,1.62,64
2022-2-7 14:00,610,322.1,12,45,7,2,0,0,1.8,0,1.61,60
2022-2-7 15:00,611,322.11,13,47,6,1,0,0,1.8,0,1.6,50
2022-2-7 16:00,612,322.12,14,42,8,1,0,0,1.8,0,1.6,114
2022-2-7 17:00,613,322.13,14,49,1,3,0,0,1.8,0,1.6,216
2022-2-7 18:00,614,322.14,14,48,1,3,0,0,1.8,0,1.59,175
2022-2-7 19:00,615,322.15,14,51,1,3,0,0,1.8,0,1.59,128
2022-2-7 20:00,616,322.16,13,54,1,3,0,0,1.79,0,1.59,88
2022-2-7 21:00,617,322.17,13,53,1,3,0,0,1.79,0,1.59,78
2022-2-7 22:00,618,322.18,12,57,1,2,0,0,1.79,0,1.59,37
2022-2-7 23:00,619,322.19,11,64,1,1,0,0,1.79,0,1.6,25
2022-2-8 0:00,620,322.2,10,64,1,1,0,0,1.79,0,1.6,10
2022-2-8 1:00,621,322.21,9,71,1,1,0,0,1.8,0,1.6,4
2022-2-8 2:00,622,322.22,8,74,3,1,0,0,1.8,0,1.6,2
2022-2-8 3:00,623,322.23,11,78,1,2,0,0,1.8,0,1.6,1
2022-2-8 4:00,624,323,9,72,5,1,0,0,1.8,0,1.6,3
2022-2-8 5:00,625,323.01,8,78,5,1,0,0,1.8,0,1.6,2
2022-2-8 6:00,626,323.02,8,77,6,1,0,0,1.81,0,1.6,39
2022-2-8 7:00,627,323.03,8,79,5,1,0,0,1.81,0,1.6,100
2022-2-8 8:00,628,323.04,7,83,5,1,0,0,1.81,0,1.6,243
2022-2-8 9:00,629,323.05,7,85,5,1,0,0,1.81,0,1.6,135
2022-2-8 10:00,630,323.06,7,86,5,1,0,0,1.81,0,1.6,48
2022-2-8 11:00,631,323.07,7,82,5,2,0,0,1.81,0,1.6,50
2022-2-8 12:00,632,323.08,9,73,5,1,0,0,1.81,0,1.6,65
2022-2-8 13:00,633,323.09,12,62,6,1,0,0,1.81,0,1.6,50
2022-2-8 14:00,634,323.1,14,45,2,2,0,0,1.81,0,1.6,64
2022-2-8 15:00,635,323.11,15,42,3,2,0,0,1.81,0,1.6,51
2022-2-8 16:00,636,323.12,15,42,7,1,0,0,1.82,0,1.6,83
2022-2-8 17:00,637,323.13,15,44,2,2,0,0,1.82,0,1.6,176
2022-2-8 18:00,638,323.14,16,47,2,3,0,0,1.82,0,1.6,152
2022-2-8 19:00,639,323.15,16,42,2,2,0,0,1.82,0,1.61,101
2022-2-8 20:00,640,323.16,16,42,2,3,0,0,1.82,0,1.6,56
2022-2-8 21:00,641,323.17,15,43,2,3,0,0,1.82,0,1.6,54
2022-2-8 22:00,642,323.18,14,56,2,2,0,0,1.82,0,1.6,29
2022-2-8 23:00,643,323.19,13,59,2,2,0,0,1.82,0,1.6,12
2022-2-9 0:00,644,323.2,12,62,2,2,0,0,1.82,0,1.61,17
2022-2-9 1:00,645,323.21,13,62,1,1,0,0,1.82,0,1.61,7
2022-2-9 2:00,646,323.22,12,62,7,1,0,0,1.82,0,1.61,3
2022-2-9 3:00,647,323.23,9,71,7,1,0,0,1.82,0,1.61,2
2022-2-9 5:00,648,324,12,73,5,1,0,0,1.82,0,1.61,7
2022-2-9 6:00,649,324.01,12,80,5,1,0.5,0.5,1.82,0,1.62,43
2022-2-9 7:00,650,324.02,12,85,5,1,0.5,1,1.83,0,1.62,99
2022-2-9 8:00,651,324.03,11,91,6,2,3,2,1.83,0,1.62,199
2022-2-9 9:00,652,324.04,11,93,5,2,2,1.5,1.84,0,1.62,123
2022-2-9 10:00,653,324.05,11,94,6,2,2.5,1,1.85,0,1.64,59
2022-2-9 11:00,654,324.06,11,95,6,2,2.5,2,1.85,0,1.64,41
2022-2-9 12:00,655,324.07,12,85,7,1,2.5,1,1.86,0,1.65,61
2022-2-9 13:00,656,324.08,11,94,5,3,3.5,2,1.57,0,1.65,69
2022-2-9 14:00,657,324.09,11,94,7,2,0.5,1,1.4,0,1.66,58
2022-2-9 15:00,658,324.1,12,91,6,3,1,0.5,1.29,0,1.66,64
2022-2-9 16:00,659,324.11,13,85,6,3,0,0,1.21,0,1.66,79
2022-2-9 17:00,660,324.12,13,88,5,3,0,0.5,1.15,0,1.67,166
2022-2-9 18:00,661,324.13,14,81,5,3,0,0,1.11,0,1.67,170
2022-2-9 19:00,662,324.14,15,77,6,2,0,0,1.09,0,1.67,88
2022-2-9 20:00,663,324.15,16,72,6,3,0,0,1.06,0,1.67,84
2022-2-9 21:00,664,324.16,16,69,6,2,0,0,1.33,0,1.67,83
2022-2-9 22:00,665,324.17,17,64,6,2,0,0,1.49,0,1.66,46
2022-2-9 23:00,666,324.18,16,67,6,2,0,0,1.58,0,1.66,37
2022-2-10 0:00,667,324.19,16,65,6,2,0,0,1.65,0,1.66,16
2022-2-10 1:00,668,324.2,16,66,6,2,0,0,1.7,0,1.66,7
2022-2-10 2:00,669,324.21,16,67,7,2,0,0,1.73,0,1.66,3
2022-2-10 4:00,670,324.22,12,62,7,1,0,0,1.75,0,1.65,1
2022-2-10 5:00,671,324.23,13,70,7,1,0,0,1.76,0,1.65,6
2022-2-10 6:00,672,325,12,82,3,1,0,0,1.77,0,1.65,26
2022-2-10 7:00,673,325.01,13,78,5,2,0,0,1.78,0,1.65,99
2022-2-10 8:00,674,325.02,13,77,6,2,0,0,1.78,0,1.65,178
2022-2-10 9:00,675,325.03,13,76,5,2,0,0,1.79,0,1.64,122
2022-2-10 10:00,676,325.04,12,77,6,1,0,0,1.79,0,1.64,35
2022-2-10 11:00,677,325.05,12,74,6,2,0,0,1.8,0,1.64,45
2022-2-10 12:00,678,325.06,12,73,6,2,0,0,1.8,0,1.64,69
2022-2-10 13:00,679,325.07,13,71,6,2,0,0,1.81,0,1.64,62
2022-2-10 14:00,680,325.08,15,65,6,2,0,0,1.81,0,1.64,48
2022-2-10 15:00,681,325.09,17,57,6,1,0,0,1.82,0,1.64,50
2022-2-10 16:00,682,325.1,19,56,8,2,0,0,1.82,0,1.63,80
2022-2-10 17:00,683,325.11,19,49,8,3,0,0,1.82,0,1.63,165
2022-2-10 18:00,684,325.12,20,45,7,3,0,0,1.83,0,1.62,160
2022-2-10 19:00,685,325.13,21,54,7,3,0,0,1.83,0,1.62,112
2022-2-10 20:00,686,325.14,21,39,1,3,0,0,1.83,0,1.62,97
2022-2-10 21:00,687,325.15,20,45,1,4,0,0,1.83,0,1.62,72
2022-2-10 22:00,688,325.16,19,47,1,3,0,0,1.84,0,1.63,51
2022-2-10 23:00,689,325.17,18,50,1,3,0,0,1.83,0,1.63,34
2022-2-11 0:00,690,325.18,16,56,1,2,0,0,1.83,0,1.63,14
2022-2-11 1:00,691,325.19,15,64,1,2,0,0,1.83,0,1.64,7
2022-2-11 2:00,692,325.2,14,66,1,1,0,0,1.83,0,1.64,3
2022-2-11 5:00,693,325.21,13,69,1,1,0,0,1.84,0,1.64,4
2022-2-11 6:00,694,325.22,12,78,2,1,0,0,1.84,0,1.64,24
2022-2-11 7:00,695,325.23,13,78,5,1,0,0,1.84,0,1.64,74
